goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
0,1,0,13,31.71,6,40.0,3,27.27,1,1,83.67,19,33.93,427,9,8,11,6,0,0,0,5,0,0,0,0,0,57,1,123,12,1,20.0,5,62.5,1,2,3,1,5,1,3,0.0,0,4,,0,0,0,Rodrigo,Valencia,542472,2828,18/19
0,2,0,14,42.42,3,20.0,5,50.0,2,0,79.76,17,35.42,340,7,7,8,5,0,0,0,8,1,0,0,0,0,20,1,67,6,0,0.0,4,100.0,0,2,2,1,12,2,3,0.0,0,6,,0,0,0,Radamel Falcao,AS Monaco,25682,1653,18/19
0,0,0,1,33.33,0,0.0,0,0.0,1,0,69.23,1,33.33,41,0,1,0,3,0,0,0,2,1,0,0,0,0,3,0,9,0,0,0.0,0,0.0,2,0,1,0,4,0,1,0.0,1,1,,0,0,0,Olarenwaju Kayode,Shakhtar Donetsk,799559,3313,18/19
0,0,0,13,56.52,0,0.0,8,80.0,4,0,86.84,13,56.52,113,1,1,3,5,0,0,0,2,0,0,0,0,0,18,0,33,4,1,33.33,4,100.0,1,1,4,1,3,1,1,0.0,0,0,,0,0,0,Reiss Nelson,TSG Hoffenheim,826139,2569,18/19
0,0,0,6,75.0,2,40.0,2,66.67,1,0,85.71,8,61.54,72,3,0,1,4,0,0,0,1,0,0,0,0,0,3,0,18,0,2,50.0,0,0.0,0,0,0,0,3,3,0,0.0,0,0,,0,0,0,Keita Baldé,Inter,317699,2697,18/19
0,0,0,4,40.0,6,60.0,1,33.33,1,0,67.35,10,50.0,117,2,3,0,3,0,0,0,1,1,0,0,0,0,11,0,33,1,0,0.0,0,0.0,0,1,1,0,4,0,1,0.0,1,4,,0,0,0,Fedor Smolov,Lokomotiv Moscow,24601,2320,18/19
0,0,0,3,33.33,2,15.38,0,0.0,0,0,76.6,5,22.73,189,3,1,4,3,0,0,0,6,0,0,0,0,0,3,1,36,1,0,0.0,3,100.0,1,3,1,0,7,2,2,0.0,0,2,,0,0,0,Richmond Boakye,FK Crvena zvezda,112016,5149,18/19
0,0,0,3,75.0,0,0.0,0,0.0,2,0,68.0,3,75.0,69,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,17,1,0,0.0,2,100.0,0,2,1,0,0,0,0,0.0,0,0,,0,0,0,Cyril Ngonge,Club Brugge KV,877037,2888,18/19
0,0,0,0,0.0,3,33.33,0,0.0,0,2,75.0,3,25.0,96,0,2,0,5,0,0,0,1,0,0,0,0,0,9,2,12,3,0,0.0,0,0.0,2,0,2,0,3,0,1,0.0,0,1,,0,0,0,Klaas-Jan Huntelaar,Ajax,2614,2953,18/19
0,1,0,18,51.43,6,85.71,8,88.89,3,0,71.43,24,57.14,179,7,4,11,3,0,0,0,2,0,0,0,0,0,16,0,45,1,0,0.0,2,40.0,4,3,2,0,5,2,2,0.0,0,1,,0,0,0,Emmanuel Dennis,Club Brugge KV,844424,2888,18/19
0,0,0,11,39.29,1,33.33,4,100.0,5,1,74.53,12,38.71,393,2,5,8,6,0,0,0,7,3,0,0,0,0,31,1,79,6,4,26.67,5,45.45,1,8,5,1,10,2,1,0.0,3,0,,0,0,0,Gastón Pereiro,PSV Eindhoven,311396,2952,18/19
0,0,0,8,72.73,3,42.86,3,100.0,2,0,81.48,11,61.11,62,3,3,1,4,0,0,0,1,0,0,0,0,0,11,1,22,2,0,0.0,1,100.0,1,0,0,1,1,0,0,0.0,0,0,,0,0,0,André Pereira,FC Porto,804313,3002,18/19
0,0,0,9,64.29,10,37.04,3,75.0,6,0,74.55,19,46.34,138,0,2,3,4,0,0,0,0,0,0,0,0,0,18,0,41,3,0,0.0,1,100.0,0,1,0,0,4,0,2,0.0,0,1,,0,0,0,Jean-Pierre Nsame,Young Boys,231614,2445,18/19
0,0,0,4,66.67,0,0.0,1,50.0,1,0,84.62,4,28.57,83,2,0,1,2,0,0,0,1,0,0,0,0,0,3,0,11,0,0,0.0,0,0.0,0,1,0,0,1,0,1,0.0,0,2,,0,0,0,Cedric Teuchert,FC Schalke 04,326643,2530,18/19
0,1,0,21,55.26,4,28.57,2,33.33,4,0,76.6,25,48.08,297,16,10,1,9,0,0,0,5,0,0,0,0,0,14,0,36,2,0,0.0,2,66.67,2,0,4,2,5,2,0,0.0,0,1,,0,0,0,Kasper Dolberg,Ajax,795761,2953,18/19
0,0,0,13,56.52,1,12.5,2,33.33,5,0,81.25,14,45.16,172,6,4,2,6,0,0,0,6,0,0,0,0,0,10,1,26,1,0,0.0,1,25.0,0,0,1,1,5,3,0,0.0,0,1,,0,0,0,Donyell Malen,PSV Eindhoven,803039,2952,18/19
0,1,0,9,32.14,0,0.0,2,33.33,4,0,88.89,9,30.0,296,3,7,3,6,0,0,0,1,3,0,0,0,0,44,1,120,8,0,0.0,2,50.0,0,0,5,0,3,1,1,0.0,0,1,,0,0,0,Jesse Lingard,Manchester United,205508,35,18/19
0,1,0,4,44.44,1,100.0,0,0.0,1,0,47.06,5,50.0,109,3,2,2,5,0,0,0,2,0,0,0,0,0,3,0,8,0,0,0.0,0,0.0,1,3,1,1,4,1,1,0.0,0,0,,0,0,0,Loïs Openda,Club Brugge KV,835480,2888,18/19
0,0,0,8,38.1,2,50.0,4,66.67,2,0,58.62,10,40.0,121,2,5,2,4,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0.0,0,0.0,2,1,4,0,2,1,0,0.0,0,1,,0,0,0,Lucas Boyé,AEK Athens,814385,3250,18/19
0,1,0,2,22.22,3,30.0,0,0.0,1,0,71.05,5,26.32,187,1,2,1,4,0,0,0,0,1,0,0,0,0,14,0,27,1,0,0.0,0,0.0,1,2,2,2,9,5,1,0.0,0,1,,0,0,0,Arkadiusz Milik,Napoli,161325,2714,18/19
0,0,0,11,47.83,1,7.69,4,57.14,1,0,85.71,12,33.33,223,6,6,3,3,0,0,0,2,1,0,0,0,0,15,0,42,1,2,50.0,0,0.0,0,0,1,1,5,2,1,0.0,0,2,,0,0,0,Sinan Gümüş,Galatasaray,169165,3061,18/19
0,0,0,1,50.0,1,33.33,1,100.0,0,0,50.0,2,40.0,29,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0.0,0,0.0,0,0,0,0,2,0,1,0.0,0,0,,0,0,0,Gobe Gouano,AS Monaco,904830,1653,18/19
0,0,0,1,50.0,1,50.0,1,100.0,0,0,33.33,2,50.0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,,0,0,0,Abel Hernández,CSKA Moscow,48547,2325,18/19
0,0,0,2,66.67,0,0.0,0,0.0,1,0,100.0,2,66.67,7,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Moussa Diaby,Paris Saint-Germain,855817,1644,18/19
0,0,0,2,40.0,2,25.0,0,0.0,0,0,45.45,4,30.77,60,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0.0,0,0.0,0,2,0,0,3,1,2,0.0,0,0,,0,0,0,Vincent Aboubakar,FC Porto,116869,3002,18/19
0,0,0,4,33.33,0,0.0,0,0.0,2,0,84.0,4,28.57,77,2,3,3,1,0,0,0,0,0,0,0,0,0,9,0,21,1,0,0.0,0,0.0,0,0,0,0,1,1,0,0.0,0,0,,0,0,0,João Félix,Benfica,851671,3006,18/19
0,0,0,6,60.0,2,40.0,3,75.0,2,0,78.72,8,53.33,106,1,2,1,3,0,0,0,2,0,0,0,0,0,16,0,37,0,1,50.0,1,50.0,0,1,0,0,3,0,1,0.0,0,2,,0,0,0,Ferran Torres,Valencia,855833,2828,18/19
0,1,0,13,38.24,0,0.0,6,37.5,4,1,82.29,13,35.14,404,3,4,4,5,0,0,0,5,3,0,0,0,0,37,2,79,7,0,0.0,1,25.0,3,1,3,0,6,2,1,0.0,0,0,,0,0,0,Steven Bergwijn,PSV Eindhoven,361798,2952,18/19
0,0,0,10,43.48,2,40.0,1,33.33,7,0,65.38,12,42.86,143,2,7,3,4,0,0,0,2,0,0,0,0,0,4,0,17,0,0,0.0,0,0.0,0,2,2,0,3,1,1,0.0,0,0,,0,0,0,Fernando Andrade,FC Porto,268821,3002,18/19
0,0,0,1,33.33,2,66.67,0,0.0,1,0,76.92,3,50.0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,,0,0,0,Sandro Wagner,FC Bayern München,18914,2672,18/19
0,0,0,1,33.33,0,0.0,0,0.0,1,0,100.0,1,33.33,11,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0.0,1,100.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Dentinho,Shakhtar Donetsk,108482,3313,18/19
0,0,0,3,30.0,0,0.0,0,0.0,2,0,71.43,3,23.08,91,1,2,1,4,0,0,0,4,1,0,0,0,0,2,0,10,0,0,0.0,1,100.0,1,0,5,0,4,1,1,0.0,0,0,,0,0,0,Steven Skrzybski,FC Schalke 04,122573,2530,18/19
0,0,0,5,62.5,2,66.67,2,100.0,0,0,42.86,7,63.64,49,3,0,2,2,0,0,0,2,1,0,0,0,0,2,0,6,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Giannis Gianniotas,AEK Athens,98220,3250,18/19
0,0,0,2,22.22,3,60.0,1,50.0,1,0,81.25,5,35.71,49,0,4,1,2,0,0,0,2,0,0,0,0,0,1,0,13,1,0,0.0,0,0.0,0,0,1,0,1,0,0,0.0,0,0,,0,0,0,Dejan Joveljić,FK Crvena zvezda,885663,5149,18/19
0,0,0,3,100.0,0,0.0,0,0.0,1,0,66.67,3,37.5,90,2,1,0,1,0,0,0,3,0,0,0,0,0,2,0,10,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0.0,0,2,,0,0,0,Franco Di Santo,FC Schalke 04,18294,2530,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Yunus Akgün,Galatasaray,857738,3061,18/19
0,2,0,26,45.61,1,25.0,10,71.43,10,1,71.01,27,44.26,353,6,10,12,8,0,0,0,5,0,0,0,0,0,44,1,98,4,1,50.0,1,14.29,6,1,6,2,11,5,3,0.0,1,2,,0,0,0,Ángel Correa,Atlético Madrid,316152,2836,18/19
0,1,0,21,39.62,17,39.53,3,75.0,6,0,75.44,38,39.58,493,12,11,18,6,0,0,0,10,1,0,0,0,0,17,0,86,2,0,0.0,3,50.0,2,5,3,0,8,1,2,0.0,0,2,,0,1,0,Ezequiel Ponce,AEK Athens,356444,3250,18/19
0,0,0,3,33.33,1,50.0,2,66.67,0,0,85.42,4,36.36,137,1,1,3,5,0,0,0,3,0,0,0,0,0,13,0,41,3,3,23.08,0,0.0,0,4,2,0,2,0,1,0.0,0,0,,0,0,1,Antonio Candreva,Inter,27982,2697,18/19
0,1,0,9,37.5,6,35.29,3,42.86,2,0,84.91,15,36.59,250,5,3,6,6,0,0,0,5,1,0,0,0,0,15,0,45,2,0,0.0,0,0.0,1,3,2,1,6,2,2,0.0,0,0,,0,0,0,Patrik Schick,Roma,280609,2702,18/19
0,0,0,3,60.0,4,44.44,0,0.0,0,0,57.14,7,50.0,111,3,2,0,3,0,0,0,0,0,0,0,0,0,9,0,12,2,0,0.0,0,0.0,0,2,1,0,0,0,0,0.0,0,0,,0,0,0,Nikola Kalinić,Atlético Madrid,31273,2836,18/19
0,1,0,5,50.0,1,20.0,2,66.67,1,0,63.64,6,40.0,53,2,4,1,3,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0.0,0,0.0,0,0,1,1,4,1,1,0.0,0,0,,0,0,0,Lautaro Martínez,Inter,823984,2697,18/19
0,0,0,5,33.33,0,0.0,2,33.33,0,0,84.09,5,26.32,127,3,2,4,5,0,0,0,1,0,0,0,0,0,19,0,37,2,0,0.0,0,0.0,1,0,0,0,2,0,0,0.0,0,0,,0,0,0,Kévin Gameiro,Valencia,3504,2828,18/19
0,1,0,1,25.0,2,100.0,0,0.0,1,0,66.67,3,50.0,39,0,1,1,3,0,0,0,0,0,0,0,0,0,7,0,10,1,0,0.0,0,0.0,0,1,1,0,0,0,0,0.0,0,0,,0,1,0,Muğdat Çelik,Galatasaray,74114,3061,18/19
0,0,0,3,75.0,3,100.0,1,100.0,1,0,69.23,6,85.71,33,1,0,1,2,0,0,0,2,0,0,0,0,0,2,0,9,0,0,0.0,1,100.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Ubong Ekpai,Viktoria Plzeň,844759,4502,18/19
0,0,0,2,40.0,2,100.0,0,0.0,0,0,87.5,4,57.14,75,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0.0,0,0.0,0,0,0,1,3,3,0,0.0,0,0,1.01,0,0,0,Bojan Miovski,Girona FC,945768,24264,24/25
0,1,0,2,22.22,2,50.0,1,25.0,1,0,50.0,4,30.77,59,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0.0,0,0.0,0,0,1,0,1,0,1,0.0,0,0,,0,0,0,Benjamin Goller,FC Schalke 04,921032,2530,18/19
0,1,0,9,19.15,2,25.0,2,14.29,2,0,81.25,11,20.0,268,5,7,15,4,0,0,0,6,1,0,0,0,0,34,1,78,3,0,0.0,4,66.67,1,0,4,1,5,1,2,0.0,0,0,,0,0,0,Sofiane Diop,AS Monaco,944164,1653,18/19
0,0,0,2,66.67,0,0.0,0,0.0,1,0,68.0,2,28.57,85,1,0,1,2,0,0,0,2,1,0,0,0,0,6,0,17,1,0,0.0,1,50.0,0,0,0,1,3,0,2,0.0,0,0,,0,0,0,Fernando,Shakhtar Donetsk,911195,3313,18/19
0,0,0,1,25.0,1,33.33,0,0.0,0,0,70.0,2,28.57,45,1,1,2,1,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,2,,0,0,0,Nikola Stojiljković,FK Crvena zvezda,92198,5149,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,50.0,0,0.0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,2,0,1,0,1,0.0,0,0,,0,0,0,Nicolás Castillo,Benfica,147449,3006,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,60.0,0,0.0,12,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Stevan Jovetić,AS Monaco,37126,1653,18/19
0,1,0,10,34.48,13,41.94,0,0.0,3,0,71.08,23,38.33,310,7,10,9,6,0,0,0,8,0,0,0,0,0,19,0,59,2,0,0.0,0,0.0,0,0,0,1,5,1,3,0.0,0,1,,0,0,0,Éder,Lokomotiv Moscow,43739,2320,18/19
0,0,1,6,28.57,6,50.0,1,50.0,3,0,80.95,12,36.36,271,2,4,9,5,0,0,0,6,0,0,0,0,0,19,1,51,4,0,0.0,2,66.67,0,1,1,1,6,2,3,0.0,0,5,,0,0,0,Ádám Szalai,TSG Hoffenheim,16776,2569,18/19
0,0,0,2,25.0,2,50.0,2,66.67,0,0,75.0,4,33.33,67,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.0,0,0.0,0,0,0,1,6,0,3,0.0,0,2,,0,0,0,Moise Kean,Juventus,835601,2687,18/19
0,0,0,2,25.0,2,33.33,0,0.0,0,0,82.61,4,28.57,97,2,3,1,2,0,0,0,1,0,0,0,0,0,12,0,19,0,0,0.0,0,0.0,0,0,1,0,1,0,0,0.0,0,2,,0,0,0,Kaveh Rezaei,Club Brugge KV,812955,2888,18/19
0,0,0,1,20.0,0,0.0,0,0.0,1,0,75.0,1,16.67,10,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0.0,0,0.0,0,1,1,0,0,0,0,0.0,0,0,,0,0,0,Tahith Chong,Manchester United,825845,35,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,40.0,0,0.0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Cody Gakpo,PSV Eindhoven,862967,2952,18/19
0,1,0,2,15.38,7,53.85,0,0.0,1,0,57.14,9,34.62,55,2,5,5,6,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,,0,0,0,Jakub Řezníček,Viktoria Plzeň,30825,4502,18/19
0,1,0,2,33.33,2,33.33,1,100.0,1,0,66.67,4,33.33,47,1,2,1,3,0,0,0,1,1,0,0,0,0,2,0,8,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,,0,0,0,Giorgos Giakoumakis,AEK Athens,277365,3250,18/19
0,1,0,1,12.5,1,50.0,0,0.0,1,0,78.72,2,20.0,171,0,1,1,4,0,0,0,6,3,0,0,0,0,13,1,37,3,1,50.0,1,100.0,2,0,1,0,1,0,0,0.0,0,0,,0,0,0,Serhiy Bolbat,Shakhtar Donetsk,336889,3313,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Takuma Nishimura,CSKA Moscow,792070,2325,18/19
0,0,1,5,45.45,1,50.0,0,0.0,3,0,68.75,6,46.15,67,2,6,1,1,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0.0,3,100.0,0,0,0,0,1,0,1,0.0,0,0,,0,0,0,Marko Livaja,AEK Athens,94226,3250,18/19
0,1,0,10,45.45,1,25.0,4,57.14,4,0,83.33,11,42.31,160,2,4,3,2,0,0,0,2,2,0,0,0,0,9,0,25,1,0,0.0,1,100.0,2,0,2,0,2,1,0,0.0,0,1,0.06,0,0,0,Silas Katompa Mvumpa,FK Crvena zvezda,949062,5149,24/25
0,0,0,0,0.0,2,33.33,0,0.0,0,0,78.57,2,20.0,91,0,1,2,2,0,0,0,3,1,0,0,0,0,5,0,22,0,0,0.0,1,33.33,0,0,0,0,4,1,2,0.0,0,1,0.17,0,0,0,Bruno Duarte,FK Crvena zvezda,878830,5149,24/25
0,1,0,0,0.0,1,100.0,0,0.0,0,0,61.54,1,20.0,76,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0.0,1,100.0,0,1,2,1,3,1,1,0.0,0,0,0.2,0,0,0,Santiago Castro,Bologna,1116577,2685,24/25
0,1,0,1,14.29,1,33.33,0,0.0,1,0,90.0,2,20.0,52,0,0,2,2,0,0,0,1,0,0,0,0,0,19,0,27,2,0,0.0,1,100.0,1,0,1,1,4,1,1,0.0,0,0,0.44,0,0,0,Noa Lang,PSV Eindhoven,875136,2952,24/25
0,0,0,3,42.86,2,66.67,2,66.67,0,0,54.55,5,50.0,100,1,3,0,2,0,0,0,3,0,0,0,0,0,1,0,6,0,0,0.0,0,0.0,0,2,0,1,3,3,0,0.0,0,1,0.59,0,0,0,Silvère Ganvoula,Young Boys,787448,2445,24/25
0,0,0,4,44.44,0,0.0,2,50.0,2,0,80.0,4,36.36,180,0,1,0,2,0,0,0,0,0,0,0,0,0,9,0,28,1,1,100.0,0,0.0,0,0,2,1,4,2,0,0.0,0,0,0.86,0,0,0,Gabriel Martinelli,Arsenal,922573,42,24/25
0,0,0,4,66.67,0,0.0,1,100.0,2,0,68.18,4,44.44,87,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0.0,0,0.0,1,0,2,0,0,0,0,0.0,0,0,,0,0,0,Martin Terrier,Bayer 04 Leverkusen,846445,2681,24/25
0,0,0,1,12.5,1,25.0,0,0.0,1,0,76.19,2,16.67,74,0,1,4,2,0,0,0,0,0,0,0,0,0,9,0,16,3,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0,3,,0,0,0,Gabriel Jesus,Arsenal,794839,42,24/25
0,0,0,0,0.0,4,50.0,0,0.0,0,0,66.67,4,33.33,87,0,2,1,2,0,0,0,4,1,0,0,0,0,1,0,10,0,0,0.0,1,100.0,0,2,1,0,1,0,0,0.0,0,1,0.04,0,0,0,Cédric Itten,Young Boys,352290,2445,24/25
0,0,0,2,40.0,0,0.0,1,50.0,1,0,88.24,2,40.0,86,0,0,2,2,0,0,0,4,1,0,0,0,0,15,0,30,0,0,0.0,0,0.0,0,0,0,0,2,0,2,0.0,0,0,0.05,0,0,0,Nene Dorgeles,Red Bull Salzburg,1102788,2046,24/25
0,0,0,2,66.67,1,25.0,0,0.0,0,0,87.5,3,42.86,28,2,1,1,2,0,0,0,1,1,0,0,0,0,3,0,7,0,1,100.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0.09,0,0,0,El Bilal Touré,VfB Stuttgart,982615,2677,24/25
0,1,0,4,44.44,0,0.0,1,100.0,1,0,82.76,4,44.44,136,2,2,2,2,0,0,0,6,0,0,0,0,0,10,0,24,1,0,0.0,5,100.0,1,0,1,0,3,1,0,0.0,0,1,0.14,0,0,0,Ebrima Colley,Young Boys,928106,2445,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,1,0.0,0,0,0.19,0,0,0,André Silva,RB Leipzig,190159,36360,24/25
0,1,0,4,57.14,0,0.0,1,100.0,0,0,80.0,4,40.0,104,3,3,1,2,0,0,0,1,1,0,0,0,0,4,0,16,2,0,0.0,0,0.0,0,0,0,1,2,2,0,0.0,0,2,0.22,0,0,0,Breel Embolo,AS Monaco,352296,1653,24/25
0,0,0,4,30.77,2,50.0,2,20.0,2,0,67.44,6,35.29,153,0,0,1,2,0,0,0,1,1,0,0,0,0,16,0,29,3,0,0.0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,,0,0,0,Bradley Barcola,Paris Saint-Germain,996952,1644,24/25
0,0,0,1,100.0,0,0.0,0,0.0,0,0,75.0,1,100.0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Idjessi Metsoko,ŠK Slovan Bratislava,1393973,2404,24/25
0,0,0,1,50.0,1,50.0,0,0.0,1,0,85.71,2,50.0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0.0,1,100.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Danylo Sikan,Shakhtar Donetsk,945479,3313,24/25
0,0,0,0,0.0,1,100.0,0,0.0,0,0,88.89,1,100.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Patrik Schick,Bayer 04 Leverkusen,280609,2681,24/25
0,0,0,6,50.0,2,28.57,2,66.67,1,0,64.29,8,42.11,96,3,3,2,2,0,0,0,1,0,0,0,0,0,4,0,9,1,0,0.0,1,100.0,0,0,0,0,1,0,1,0.0,0,0,0.11,0,0,0,Albion Rrahmani,Sparta Praha,1124624,2218,24/25
0,0,0,9,50.0,2,22.22,8,72.73,0,0,77.97,11,40.74,180,1,3,3,2,0,0,0,4,0,0,0,0,0,17,0,46,0,0,0.0,2,50.0,0,0,0,0,2,1,1,0.0,1,1,0.13,0,0,0,Rafael Leão,Milan,851284,2692,24/25
0,0,0,4,36.36,4,66.67,1,33.33,1,0,82.05,8,47.06,164,2,0,4,2,0,0,0,7,1,0,0,0,0,4,0,32,2,0,0.0,3,100.0,0,3,1,0,2,0,1,0.0,0,0,0.18,0,0,0,David Strelec,ŠK Slovan Bratislava,918482,2404,24/25
0,0,0,3,50.0,1,33.33,0,0.0,0,0,68.42,4,44.44,102,3,0,0,2,0,0,0,3,0,0,0,0,0,5,0,13,0,0,0.0,0,0.0,0,1,1,1,3,1,0,0.0,0,1,0.25,0,0,0,Ferran Jutglà,Club Brugge KV,949962,2888,24/25
0,0,0,3,27.27,2,28.57,0,0.0,1,0,70.0,5,27.78,123,2,5,3,2,0,0,0,4,1,0,0,0,0,4,0,14,1,0,0.0,0,0.0,0,1,0,0,5,1,3,0.0,0,0,0.38,0,0,0,Karim Konaté,Red Bull Salzburg,1139103,2046,24/25
0,0,0,0,0.0,1,33.33,0,0.0,0,0,83.33,1,33.33,38,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,10,1,1,100.0,1,100.0,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Lassina Traoré,Shakhtar Donetsk,911719,3313,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,87.5,0,0.0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0.0,1,100.0,0,0,0,0,1,0,0,0.0,0,0,0.05,0,0,0,Marco Asensio,Paris Saint-Germain,361004,1644,24/25
0,1,0,1,50.0,1,100.0,0,0.0,0,0,75.0,2,66.67,11,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0.06,0,0,0,Samuel Chukwueze,Milan,822470,2692,24/25
0,0,0,5,45.45,1,25.0,2,66.67,0,0,50.0,6,40.0,144,3,4,0,2,0,0,0,2,1,0,0,0,0,4,0,9,1,0,0.0,0,0.0,0,3,1,0,2,0,1,0.0,0,2,0.1,0,0,0,Mika Biereth,SK Sturm Graz,1083007,2051,24/25
0,0,0,7,38.89,1,33.33,2,22.22,1,0,79.59,8,38.1,168,4,3,0,2,0,0,0,0,1,0,0,0,0,13,0,39,4,1,50.0,1,50.0,2,0,1,0,3,0,2,0.0,0,0,0.18,0,0,0,Francisco Trincão,Sporting,830431,3001,24/25
0,0,0,7,36.84,5,71.43,2,33.33,3,0,53.85,12,46.15,180,2,0,5,2,0,0,0,1,0,0,0,0,0,11,0,21,3,1,25.0,1,50.0,3,4,3,2,5,2,2,0.0,1,1,0.8,0,0,0,Veljko Birmančević,Sparta Praha,831510,2218,24/25
0,0,0,2,66.67,0,0.0,1,100.0,1,1,100.0,2,66.67,21,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,11,4,0,0.0,0,0.0,0,0,1,0,2,0,0,0.0,0,0,,0,0,0,Orkan Çınar,Beşiktaş,283901,3050,17/18
0,0,0,3,33.33,0,0.0,1,50.0,1,0,88.24,3,33.33,90,1,1,3,2,0,0,0,1,0,0,0,0,0,22,0,45,3,0,0.0,4,50.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Aleksandr Golovin,AS Monaco,318963,1653,24/25
